Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Peru,PER,1977,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1976,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1975,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1974,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1973,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1972,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1971,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1970,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1969,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1968,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1967,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1966,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1965,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1964,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1963,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1962,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1961,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1960,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,2017,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12890
Peru,PER,2016,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12490
Peru,PER,2015,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12100
Peru,PER,2014,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11610
Peru,PER,2013,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11250
Peru,PER,2012,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10450
Peru,PER,2011,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9670
Peru,PER,2010,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9040
Peru,PER,2009,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8450
Peru,PER,2008,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8340
Peru,PER,2007,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7520
Peru,PER,2006,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6810
Peru,PER,2005,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6340
Peru,PER,2004,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5930
Peru,PER,2003,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5670
Peru,PER,2002,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5460
Peru,PER,2001,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5200
Peru,PER,2000,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5090
Peru,PER,1999,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4930
Peru,PER,1998,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4860
Peru,PER,1997,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4850
Peru,PER,1996,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4540
Peru,PER,1995,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4350
Peru,PER,1994,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4050
Peru,PER,1993,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3580
Peru,PER,1992,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3420
Peru,PER,1991,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3430
Peru,PER,1990,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3220
Peru,PER,1989,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1988,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1987,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1986,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1985,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1984,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1983,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1982,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1981,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1980,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1979,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1978,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1977,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1976,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1975,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1974,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1973,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1972,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1971,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1970,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1969,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1968,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1967,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1966,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1965,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1964,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1963,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1962,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1961,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,1960,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,
Peru,PER,2017,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,
Peru,PER,2016,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,10.07778758
Peru,PER,2015,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,10.67130417
Peru,PER,2014,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,10.59943331
Peru,PER,2013,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,11.89764375
Peru,PER,2012,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,12.78425792
Peru,PER,2011,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,20.08770904
Peru,PER,2010,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,-10.08761391
Peru,PER,2009,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,15.09404322
Peru,PER,2008,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,16.36094991
Peru,PER,2007,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,11.11840627
Peru,PER,2006,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,16.44654458
Peru,PER,2005,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,16.5035579
Peru,PER,2004,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,17.21030547
Peru,PER,2003,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,18.55909357
Peru,PER,2002,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,18.4779283
Peru,PER,2001,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,17.27595022
Peru,PER,2000,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,15.49495948
Peru,PER,1999,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,17.50184918
Peru,PER,1998,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,19.76249921
Peru,PER,1997,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,15.8389483
Peru,PER,1996,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,13.45685546
Peru,PER,1995,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,15.4799998
Peru,PER,1994,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,14.1777786
Peru,PER,1993,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,24.37001568
Peru,PER,1992,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,17.89061873
Peru,PER,1991,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,27.39830781
Peru,PER,1990,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,18.19243239
Peru,PER,1989,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,14.36670063
Peru,PER,1988,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,13.06462801
Peru,PER,1987,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,14.274601
Peru,PER,1986,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,13.44901967
Peru,PER,1985,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,15.97803546
Peru,PER,1984,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,16.07993137
Peru,PER,1983,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,15.511425
Peru,PER,1982,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,10.06379443
Peru,PER,1981,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,12.86100153
Peru,PER,1980,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,11.56222205
Peru,PER,1979,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,11.89795798
Peru,PER,1978,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,8.731991707
Peru,PER,1977,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,6.293379443
Peru,PER,1976,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,5.335711524
Peru,PER,1975,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,5.028251247
Peru,PER,1974,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,5.423101347
Peru,PER,1973,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,6.569927507
Peru,PER,1972,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.429213452
Peru,PER,1971,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,3.970276558
Peru,PER,1970,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.234293369
Peru,PER,1969,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,3.012528684
Peru,PER,1968,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.201331678
Peru,PER,1967,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.140177537
Peru,PER,1966,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,3.789361733
Peru,PER,1965,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.860574649
Peru,PER,1964,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,2.236500882
Peru,PER,1963,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.083789322
Peru,PER,1962,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.583062075
Peru,PER,1961,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,-1.97290073
Peru,PER,1960,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,-1.176761154
Peru,PER,2017,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,120.9849191
Peru,PER,2016,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,116.2376413
Peru,PER,2015,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,109.1123083
Peru,PER,2014,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,102.9273194
Peru,PER,2013,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,97.47292359
Peru,PER,2012,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,97.44391436
Peru,PER,2011,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,109.0773757
Peru,PER,2010,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,99.11996965
Peru,PER,2009,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,85.16923276
Peru,PER,2008,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,73.15078776
Peru,PER,2007,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,54.4919146
Peru,PER,2006,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,32.62976126
Peru,PER,2005,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,20.22192354
Peru,PER,2004,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,15.0057892
Peru,PER,2003,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,10.87820737
Peru,PER,2002,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,8.672239768
Peru,PER,2001,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,6.828602156
Peru,PER,2000,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,4.91554292
Peru,PER,1999,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,3.9642508
Peru,PER,1998,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.947021534
Peru,PER,1997,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.698985387
Peru,PER,1996,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.822271558
Peru,PER,1995,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.305935082
Peru,PER,1994,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.221005179
Peru,PER,1993,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.156571959
Peru,PER,1992,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.094779201
Peru,PER,1991,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.025579892
Peru,PER,1990,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.007559563
Peru,PER,1989,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1988,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1987,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1986,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1985,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1984,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1983,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1982,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1981,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1980,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1979,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1978,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1977,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1976,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1975,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1974,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,
Peru,PER,1973,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,
Peru,PER,1972,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,
Peru,PER,1971,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,
Peru,PER,1970,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1969,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,
Peru,PER,1968,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,
Peru,PER,1967,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,
Peru,PER,1966,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,
Peru,PER,1965,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,1964,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,
Peru,PER,1963,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,
Peru,PER,1962,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,
Peru,PER,1961,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,
Peru,PER,1960,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0
Peru,PER,2017,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,2.36726E+11
Peru,PER,2016,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,2.30907E+11
Peru,PER,2015,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,2.236E+11
Peru,PER,2014,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,2.15047E+11
Peru,PER,2013,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,2.06974E+11
Peru,PER,2012,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.95753E+11
Peru,PER,2011,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.82205E+11
Peru,PER,2010,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.69965E+11
Peru,PER,2009,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.55787E+11
Peru,PER,2008,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.51143E+11
Peru,PER,2007,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.38794E+11
Peru,PER,2006,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.27744E+11
Peru,PER,2005,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.20273E+11
Peru,PER,2004,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.16026E+11
Peru,PER,2003,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.12214E+11
Peru,PER,2002,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.09462E+11
Peru,PER,2001,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.04378E+11
Peru,PER,2000,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.0334E+11
Peru,PER,1999,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.00796E+11
Peru,PER,1998,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.02263E+11
Peru,PER,1997,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.04325E+11
Peru,PER,1996,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1.00677E+11
Peru,PER,1995,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,98349089368
Peru,PER,1994,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,89802768206
Peru,PER,1993,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,82042373725
Peru,PER,1992,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,78558026607
Peru,PER,1991,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,79144765258
Peru,PER,1990,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,76308500931
Peru,PER,1989,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1988,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1987,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1986,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1985,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1984,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1983,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1982,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1981,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1980,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1979,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1978,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1977,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1976,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1975,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1974,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1973,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1972,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1971,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1970,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1969,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1968,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1967,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1966,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1965,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1964,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1963,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1962,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1961,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,1960,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,
Peru,PER,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,
Peru,PER,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.85174561
Peru,PER,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.852179
Peru,PER,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.919989
Peru,PER,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.135365
Peru,PER,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.099508
Peru,PER,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.707491
Peru,PER,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.123061
Peru,PER,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.42432
Peru,PER,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.678343
Peru,PER,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,81.988131
Peru,PER,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,80.157275
Peru,PER,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,77.173645
Peru,PER,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,75.692357
Peru,PER,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.380966
Peru,PER,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.382688
Peru,PER,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.113111
Peru,PER,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.496495
Peru,PER,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.078523
Peru,PER,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.072063
Peru,PER,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,69.16024
Peru,PER,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,67
Peru,PER,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.15769958
Peru,PER,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,65.78325653
Peru,PER,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.39963531
Peru,PER,1992,Access to electricity (% of population),EG.ELC.ACCS.ZS,70.1
Peru,PER,1991,Access to electricity (% of population),EG.ELC.ACCS.ZS,61.61709595
